Chapter,Shloka,Sanskrit Word,Hindi Meaning
4,1,अव्ययम्,शाश्वत
4,1,विवस्वान्,सूर्यदेव का नाम: मनवे
4,1,प्राह,दिया
4,1,मनुः,मनु
4,1,इक्ष्वाक,सूर्यवंश के प्रथम राजा इक्ष्वाकु
4,1,अब्रवीत्,उपदेश दिया।
4,2,एवम्,इस प्रकार
4,2,परम्परा,सतत परम्परागत
4,2,प्राप्तम्,प्राप्त
4,2,इमम,इस विज्ञान को
4,2,राज,ऋषयः
4,2,विदुः,जाना
4,2,सः,वह
4,2,कालेन,अनंत युगों के साथ
4,2,इह,इस संसार में
4,2,महता,महान
4,2,योग:,योग शास्त्र
4,2,नष्ट:,विलुप्त होना
4,2,परन्तप,"शत्रुओं का दमनकर्ता, अर्जुन।"
4,3,स:,वही
4,3,एव,निःसंदेह
4,3,अयम्,यह
4,3,मया,मेरे द्वारा
4,3,ते,तुम्हारे
4,3,अद्य,आज
4,3,योग:,योग शास्त्रः प्रोक्तः
4,3,पुरातन:,आदिकालीन
4,3,भक्तः,भक्त
4,3,असि,हो
4,3,मे,मेरे
4,3,सखा,मित्र
4,3,च,भी
4,3,इति,इसलिए
4,3,रहस्यम्,रहस्य
4,3,हि,नि:संदेह
4,3,एतत्,यह
4,3,उत्तमम्,उत्तम
4,4,अर्जुन उवाच,अर्जुन ने कहा
4,4,अपरम्,बाद में
4,4,भवतः,आपका
4,4,जन्म,जन्म
4,4,परम्,पहले
4,4,जन्म,जन्म
4,4,विवस्वतः,सूर्यदेव का
4,4,कथम्,कैसे
4,4,एतत्,यह
4,4,विजानीयाम्,मैं मानू
4,4,त्वम्,तुमने
4,4,आदौ,प्रारम्भ में
4,4,प्रोक्तवान्,उपदेश दिया
4,4,इति,इस प्रकार।
4,5,श्री,भगवान् उवाच
4,5,बहूनि,अनेक
4,5,मे,मेरे
4,5,व्यतीतानि,व्यतीत हो चुके
4,5,जन्मानि,जन्म
4,5,तव,तुम्हारे
4,5,च,और
4,5,अर्जुन,अर्जुन
4,5,तानि,उन
4,5,अहम्,मैं जानता हूँ
4,5,सर्वाणि,सभी जन्मों को
4,5,न,नहीं
4,5,त्वम्,तुम
4,5,वेत्थ,जानते हो
4,5,परन्तप,"शत्रुओं का दमन करने वाला, अर्जुन।"
4,6,अजः,अजन्मा
4,6,अपि,तथापिः सन्
4,6,अव्यय,आत्मा
4,6,भूतानाम्,सभी जीवों का
4,6,ईश्वरः,भगवान
4,6,अपि,यद्यपि
4,6,सन्,होने पर
4,6,प्रकृतिम्,दिव्य प्रकृति
4,6,स्वाम्,अपने
4,6,अधिष्ठाय,स्थित
4,6,सम्भवामि,मैं अवतार लेता हूँ
4,6,आत्म,मायया
4,7,यदा,यदा
4,7,हि,निश्चय ही
4,7,धर्मस्य,धर्म की
4,7,ग्लानिः,पतन
4,7,भवति,होती है
4,7,भारत,"भरतवंशी, अर्जुन"
4,7,अभ्युत्थानम्,वृद्धि
4,7,अधर्मस्य,अधर्म की
4,7,तदा,उस समय
4,7,आत्मानम्,स्वयं को
4,7,सृजामि,अवतार लेकर प्रकट होता हूँ
4,7,अहम्,मैं।
4,8,परित्रणाय,रक्षा के लिए
4,8,साधूनाम्,भक्तों का
4,8,विनाशाय,संहार के लिए
4,8,च,और
4,8,दुष्कृताम्,दुष्टों के
4,8,धर्म,शाश्वत धर्म
4,8,संस्थापन,अर्थाय
4,8,सम्भवामि,प्रकट होता हूँ
4,8,युगे,युग
4,8,युगे,प्रत्येक युग में।
4,9,जन्म,जन्म
4,9,कर्म,कर्म
4,9,च,और
4,9,मे,मेरे
4,9,दिव्यम्,दिव्य
4,9,एवम्,इस प्रकार
4,9,यः,जो कोई
4,9,वेत्ति,जानता है
4,9,तत्त्वतः,वास्तव में
4,9,त्यक्त्वा,त्याग कर
4,9,देहम्,शरीर में
4,9,पुनः,फिर
4,9,जन्म,जन्म
4,9,न,कभी नहीं
4,9,जन्त,जन्म
4,9,एति,प्राप्त करता है। माम्
4,9,एति,प्राप्त करता है
4,9,सः,वह
4,9,अर्जुन,अर्जुन।
4,10,वीत,से मुक्त
4,10,राग,आसक्ति
4,10,भय,भय
4,10,क्रोधा:,क्रोध
4,10,मत्,मया
4,10,माम्,मुझमें
4,10,उपाश्रिताः,पूर्णतया आश्रित
4,10,बहवः,अनेक
4,10,ज्ञान,ज्ञान
4,10,तपसा,ज्ञान में तपकर
4,10,पूताः,शुद्ध होना
4,10,मत्,भवम् मेरा दिव्य प्रेम
4,10,आगताः,प्राप्त करता है।
4,11,ये,जो
4,11,यथा,जैसे भी
4,11,माम्,मेरी
4,11,प्रपद्यन्ते,शरण ग्रहण करते हैं
4,11,तान्,उनको
4,11,तथा,उसी प्रकार
4,11,एव,निश्चय ही
4,11,भजामि,फल प्रदान करता हूँ
4,11,अहम्,मैं
4,11,मम,मेरे
4,11,वर्त्म,मार्ग का
4,11,अनुवर्तन्ते,अनुसरण करते हैं
4,11,मनुष्याः,मनुष्य
4,11,पार्थ,"पृथापुत्र, अर्जुन"
