Chapter,Shloka,Sanskrit Word,English Meaning
6,23,saḥ,that
6,23,niśhchayena,resolutely
6,23,yoktavyaḥ,should be practiced
6,23,yogaḥ,yog
6,23,anirviṇṇa,chetasā
6,24,saṅkalpa,a resolve
6,24,prabhavān,born of
6,24,kāmān,desires
6,24,tyaktvā,having abandoned
6,24,sarvān,all
6,24,aśheṣhataḥ,completely
6,24,manasā,through the mind
6,24,eva,certainly
6,24,indriya,grāmam
6,24,viniyamya,restraining
6,24,samantataḥ,from all sides
6,24,śhanaiḥ,gradually
6,24,śhanaiḥ,gradually
6,24,uparamet,attain peace
6,24,buddhyā,by intellect
6,24,dhṛiti,gṛihītayā
6,24,ātma,sanstham
6,24,manaḥ,mind
6,24,kṛitvā,having made
6,24,na,not
6,24,kiñchit,anything
6,24,api,even
6,24,chintayet,should think of
6,25,saṅkalpa,a resolve
6,25,prabhavān,born of
6,25,kāmān,desires
6,25,tyaktvā,having abandoned
6,25,sarvān,all
6,25,aśheṣhataḥ,completely
6,25,manasā,through the mind
6,25,eva,certainly
6,25,indriya,grāmam
6,25,viniyamya,restraining
6,25,samantataḥ,from all sides
6,25,śhanaiḥ,gradually
6,25,śhanaiḥ,gradually
6,25,uparamet,attain peace
6,25,buddhyā,by intellect
6,25,dhṛiti,gṛihītayā
6,25,ātma,sanstham
6,25,manaḥ,mind
6,25,kṛitvā,having made
6,25,na,not
6,25,kiñchit,anything
6,25,api,even
6,25,chintayet,should think of
6,26,yataḥ yataḥ,whenever and wherever
6,26,niśhcharati,wanders
6,26,manaḥ,the mind
6,26,chañchalam,restless
6,26,asthiram,unsteady
6,26,tataḥ tataḥ,from there
6,26,niyamya,having restrained
6,26,etat,this
6,26,ātmani,on God
6,26,eva,certainly
6,26,vaśham,control
6,26,nayet,should bring
6,27,praśhānta,peaceful
6,27,manasam,mind
6,27,hi,certainly
6,27,enam,this
6,27,yoginam,yogi
6,27,sukham uttamam,the highest bliss
6,27,upaiti,attains
6,27,śhānta,rajasam
6,27,brahma,bhūtam
6,27,akalmaṣham,without sin
6,28,yuñjan,uniting (the self with God)
6,28,evam,thus
6,28,sadā,always
6,28,ātmānam,the self
6,28,yogī,a yogi
6,28,vigata,free from
6,28,kalmaṣhaḥ,sins
6,28,sukhena,easily
6,28,brahma,sansparśham
6,28,atyantam,the highest
6,28,sukham,bliss
6,28,aśhnute,attains
6,29,sarva,bhūta
6,29,ātmānam,Supreme Soul
6,29,sarva,all
6,29,bhūtāni,living beings
6,29,cha,and
6,29,ātmani,in God
6,29,īkṣhate,sees
6,29,yoga,yukta
6,29,sarvatra,everywhere
6,29,sama,darśhanaḥ
6,30,yaḥ,who
6,30,mām,me
6,30,paśhyati,see
6,30,sarvatra,everywhere
6,30,sarvam,everything
6,30,cha,and
6,30,mayi,in me
6,30,paśhyati,see
6,30,tasya,for him
6,30,aham,I
6,30,na,not
6,30,praṇaśhyāmi,lost
6,30,saḥ,that person
6,30,cha,and
6,30,me,to me
6,30,na,nor
6,30,praṇaśhyati,lost
6,31,sarva,bhūta
6,31,yaḥ,who
6,31,mām,me
6,31,bhajati,worships
6,31,ekatvam,in unity
6,31,āsthitaḥ,established
6,31,sarvathā,in all kinds of
6,31,varta,mānaḥ
6,31,api,although
6,31,saḥ,he
6,31,yogī,a yogi
6,31,mayi,in me
6,31,vartate,dwells
6,32,ātma,aupamyena
6,32,sarvatra,everywhere
6,32,samam,equally
6,32,paśhyati,see
6,32,yaḥ,who
6,32,arjuna,Arjun
6,32,sukham,joy
6,32,vā,or
6,32,yadi,if
6,32,vā,or
6,32,duḥkham,sorrow
6,32,saḥ,such
6,32,yogī,a yogi
6,32,paramaḥ,highest
6,32,mataḥ,is considered
6,33,arjunaḥ uvācha,Arjun said
6,33,yaḥ,which
6,33,ayam,this
6,33,yogaḥ,system of Yog
6,33,tvayā,by you
6,33,proktaḥ,described
6,33,sāmyena,by equanimity
6,33,madhu,sūdana
6,33,etasya,of this
6,33,aham,I
6,33,na,do not
6,33,paśhyāmi,see
6,33,chañchalatvāt,due to restlessness
6,33,sthitim,situation
6,33,sthirām,steady
6,34,chañchalam,restless
6,34,hi,certainly
6,34,manaḥ,mind
6,34,kṛiṣhṇa,Shree Krishna
6,34,pramāthi,turbulent
6,34,bala,vat
6,34,dṛiḍham,obstinate
6,34,tasya,its
6,34,aham,I
6,34,nigraham,control
6,34,manye,think
6,34,vāyoḥ,of the wind
6,34,iva,like
6,34,su,duṣhkaram
6,35,śhrī,bhagavān uvācha
6,35,asanśhayam,undoubtedly
6,35,mahā,bāho
6,35,manaḥ,the mind
6,35,durnigraham,difficult to restrain
6,35,chalam,restless
6,35,abhyāsena,by practice
6,35,tu,but
6,35,kaunteya,"Arjun, the son of Kunti"
6,35,vairāgyeṇa,by detachment
6,35,cha,and
6,35,gṛihyate,can be controlled
6,36,asanyata,ātmanā
6,36,yogaḥ,Yog
6,36,duṣhprāpaḥ,difficult to attain
6,36,iti,thus
6,36,me,my
6,36,matiḥ,opinion
6,36,vaśhya,ātmanā
6,36,tu,but
6,36,yatatā,one who strives
6,36,śhakyaḥ,possible
6,36,avāptum,to achieve
6,36,upāyataḥ,by right means
6,37,arjunaḥ uvācha,Arjun said
6,37,ayatiḥ,lax
6,37,śhraddhayā,with faith
6,37,upetaḥ,possessed
6,37,yogāt,from Yog
6,37,chalita,mānasaḥ
6,37,aprāpya,failing to attain
6,37,yoga,sansiddhim
6,37,kām,which
6,37,gatim,destination
6,37,kṛiṣhṇa,Shree Krishna
6,37,gachchhati,goes
6,38,kachchit,whether
6,38,na,not
6,38,ubhaya,both
6,38,vibhraṣhṭaḥ,deviated from
6,38,chhinna,broken
6,38,abhram,cloud
6,38,iva,like
6,38,naśhyati,perishes
6,38,apratiṣhṭhaḥ,without any support
6,38,mahā,bāho
6,38,vimūḍhaḥ,bewildered
6,38,brahmaṇaḥ,of God
6,38,pathi,one on the path
6,39,etat,this
6,39,me,my
6,39,sanśhayam,doubt
6,39,kṛiṣhṇa,Krishna
6,39,chhettum,to dispel
6,39,arhasi,you can
6,39,aśheṣhataḥ,completely
6,39,tvat,than you
6,39,anyaḥ,other
6,39,sanśhayasya,of doubt
6,39,asya,this
6,39,chhettā,a dispeller
6,39,na,never
6,39,hi,certainly
6,39,upapadyate,is fit
6,40,śhrī,bhagavān uvācha
6,40,pārtha,"Arjun, the son of Pritha"
6,40,na eva,never
6,40,iha,in this world
6,40,na,never
6,40,amutra,in the next world
6,40,vināśhaḥ,destruction
6,40,tasya,his
6,40,vidyate,exists
6,40,na,never
6,40,hi,certainly
6,40,kalyāṇa,kṛit
6,40,kaśhchit,anyone
6,40,durgatim,evil destination
6,40,tāta,my friend
6,40,gachchhati,goes
6,41,prāpya,attain
6,41,puṇya,kṛitām
6,41,lokān,abodes
6,41,uṣhitvā,after dwelling
6,41,śhāśhvatīḥ,many
6,41,samāḥ,ages
6,41,śhuchīnām,of the pious
6,41,śhrī,matām
6,41,gehe,in the house
6,41,yoga,bhraṣhṭaḥ
6,41,abhijāyate,take birth
6,41,atha vā,else
6,41,yoginām,of those endowed with divine wisdom
6,41,eva,certainly
6,41,kule,in the family
6,41,bhavati,take birth
6,41,dhī,matām
6,41,etat,this
6,41,hi,certainly
6,41,durlabha,taram
6,41,loke,in this world
6,41,janma,birth
6,41,yat,which
6,41,īdṛiśham,like this
6,42,prāpya,attain
6,42,puṇya,kṛitām
6,42,lokān,abodes
6,42,uṣhitvā,after dwelling
6,42,śhāśhvatīḥ,many
6,42,samāḥ,ages
6,42,śhuchīnām,of the pious
6,42,śhrī,matām
6,42,gehe,in the house
6,42,yoga,bhraṣhṭaḥ
6,42,abhijāyate,take birth
6,42,atha vā,else
6,42,yoginām,of those endowed with divine wisdom
6,42,eva,certainly
6,42,kule,in the family
6,42,bhavati,take birth
6,42,dhī,matām
6,42,etat,this
6,42,hi,certainly
6,42,durlabha,taram
6,42,loke,in this world
6,42,janma,birth
6,42,yat,which
6,42,īdṛiśham,like this
6,43,tatra,there
6,43,tam,that
6,43,buddhi,sanyogam
6,43,labhate,obtains
6,43,paurva,dehikam
6,43,yatate,strives
6,43,cha,and
6,43,tataḥ,thereafter
6,43,bhūyaḥ,again
6,43,sansiddhau,for perfection
6,43,kuru,nandana
6,44,pūrva,past
6,44,abhyāsena,discipline
6,44,tena,by that
6,44,eva,certainly
6,44,hriyate,is attracted
6,44,hi,surely
6,44,avaśhaḥ,helplessly
6,44,api,although
6,44,saḥ,that person
6,44,jijñāsuḥ,inquisitive
6,44,api,even
6,44,yogasya,about yog
6,44,śhabda,brahma
6,44,ativartate,transcends
6,45,prayatnāt,with great effort
6,45,yatamānaḥ,endeavoring
6,45,tu,and
6,45,yogī,a yogi
6,45,sanśhuddha,purified
6,45,kilbiṣhaḥ,from material desires
6,45,aneka,"after many, many"
6,45,janma,births
6,45,sansiddhaḥ,attain perfection
6,45,tataḥ,then
6,45,yāti,attains
6,45,parām,the highest
6,45,gatim,path
6,46,tapasvibhyaḥ,than the ascetics
6,46,adhikaḥ,superior
6,46,yogī,a yogi
6,46,jñānibhyaḥ,than the persons of learning
6,46,api,even
6,46,mataḥ,considered
6,46,adhikaḥ,superior
6,46,karmibhyaḥ,than the ritualistic performers
6,46,cha,and
6,46,adhikaḥ,superior
6,46,yogī,a yogi
6,46,tasmāt,therefore
6,46,yogī,a yogi
6,46,bhava,just become
6,46,arjuna,Arjun
6,47,yoginām,of all yogis
6,47,api,however
6,47,sarveṣhām,all types of
6,47,mat,gatena
6,47,antaḥ,inner
6,47,ātmanā,with the mind
6,47,śhraddhā,vān
6,47,bhajate,engage in devotion
6,47,yaḥ,who
6,47,mām,to me
6,47,saḥ,he
6,47,me,by me
6,47,yukta,tamaḥ
6,47,mataḥ,is considered
7,1,śhrī,bhagavān uvācha
7,1,mayi,to me
7,1,āsakta,manāḥ
7,1,pārtha,"Arjun, the son of Pritha"
7,1,yogam,bhakti yog
7,1,yuñjan,practicing
7,1,mad,āśhrayaḥ
7,1,asanśhayam,free from doubt
7,1,samagram,completely
7,1,mām,me
7,1,yathā,how
7,1,jñāsyasi,you shall know
7,1,tat,that
7,1,śhṛiṇu,listen
7,2,jñānam,knowledge
7,2,te,unto you
7,2,aham,I
7,2,sa,with
7,2,vijñānam,wisdom
7,2,idam,this
7,2,vakṣhyāmi,shall reveal
7,2,aśheṣhataḥ,in full
7,2,yat,which
7,2,jñātvā,having known
7,2,na,not
7,2,iha,in this world
7,2,bhūyaḥ,further
7,2,anyat,anything else
7,2,jñātavyam,to be known
7,2,avaśhiṣhyate,remains
7,3,manuṣhyāṇām,of men
7,3,sahasreṣhu,out of many thousands
7,3,kaśhchit,someone
7,3,yatati,strives
7,3,siddhaye,for perfection
7,3,yatatām,of those who strive
7,3,api,even
7,3,siddhānām,of those who have achieved perfection
7,3,kaśhchit,someone
7,3,mām,me
7,3,vetti,knows
7,3,tattvataḥ,in truth
7,4,bhūmiḥ,earth
7,4,āpaḥ,water
7,4,analaḥ,fire
7,4,vāyuḥ,air
7,4,kham,space
7,4,manaḥ,mind
7,4,buddhiḥ,intellect
7,4,eva,certainly
7,4,cha,and
7,4,ahankāraḥ,ego
7,4,iti,thus
7,4,iyam,all these
7,4,me,my
7,4,bhinnā,divisions
7,4,prakṛitiḥ,material energy
7,4,aṣhṭadhā,eightfold
7,5,aparā,inferior
7,5,iyam,this
7,5,itaḥ,besides this
7,5,tu,but
7,5,anyām,another
7,5,prakṛitim,energy
7,5,viddhi,know
7,5,me,my
7,5,parām,superior
7,5,jīva,bhūtām
7,5,mahā,bāho
7,5,yayā,by whom
7,5,idam,this
7,5,dhāryate,the basis
7,5,jagat,the material world
7,6,etat yonīni,these two (energies) are the source of
7,6,bhūtāni,living beings
7,6,sarvāṇi,all
7,6,iti,that
7,6,upadhāraya,know
7,6,aham,I
7,6,kṛitsnasya,entire
7,6,jagataḥ,creation
7,6,prabhavaḥ,the source
7,6,pralayaḥ,dissolution
7,6,tathā,and
7,7,mattaḥ,than me
7,7,para,taram
7,7,na,not
7,7,anyat kiñchit,anything else
7,7,asti,there is
7,7,dhanañjaya,"Arjun, conqueror of wealth"
7,7,mayi,in me
7,7,sarvam,all
7,7,idam,which we see
7,7,protam,is strung
7,7,sūtre,on a thread
7,7,maṇi,gaṇāḥ
7,7,iva,like
7,8,rasaḥ,taste
7,8,aham,I
7,8,apsu,in water
7,8,kaunteya,"Arjun, the son of Kunti"
7,8,prabhā,the radiance
7,8,asmi,I am
7,8,śhaśhi,sūryayoḥ
7,8,praṇavaḥ,the sacred syllable Om
7,8,sarva,in all
7,8,vedeṣhu,Vedas
7,8,śhabdaḥ,sound
7,8,khe,in ether
7,8,pauruṣham,ability
7,8,nṛiṣhu,in humans
7,9,puṇyaḥ,pure
7,9,gandhaḥ,fragrance
7,9,pṛithivyām,of the earth
7,9,cha,and
7,9,tejaḥ,brilliance
7,9,cha,and
7,9,asmi,I am
7,9,vibhāvasau,in the fire
7,9,jīvanam,the life
7,9,sarva,in all
7,9,bhūteṣhu,beings
7,9,tapaḥ,penance
7,9,cha,and
7,9,asmi,I am
7,9,tapasviṣhu,of the ascetics
7,10,bījam,the seed
7,10,mām,me
7,10,sarva,bhūtānām
7,10,viddhi,know
7,10,pārtha,"Arjun, the son of Pritha"
7,10,sanātanam,the eternal
7,10,buddhiḥ,intellect
7,10,buddhi,matām
7,10,asmi,(I) am
7,10,tejaḥ,splendor
7,10,tejasvinām,of the splendid
7,10,aham,I
7,11,balam,strength
7,11,bala,vatām
7,11,cha,and
7,11,aham,I
7,11,kāma,desire
7,11,rāga,passion
7,11,vivarjitam,devoid of
7,11,dharma,aviruddhaḥ
7,11,bhūteṣhu,in all beings
7,11,kāmaḥ,sexual activity
7,11,asmi,(I) am
7,11,bharata,ṛiṣhabha
7,12,ye,whatever
7,12,cha,and
7,12,eva,certainly
7,12,sāttvikāḥ,in the mode of goodness
7,12,bhāvāḥ,states of material existence
7,12,rājasāḥ,in the mode of passion
7,12,tāmasāḥ,in the mode of ignorance
7,12,cha,and
7,12,ye,whatever
7,12,mattaḥ,from me
7,12,eva,certainly
7,12,iti,thus
7,12,tān,those
7,12,viddhi,know
7,12,na,not
7,12,tu,but
7,12,aham,I
7,12,teṣhu,in them
7,12,te,they
7,12,mayi,in me
7,13,tribhiḥ,by three
7,13,guṇa,mayaiḥ
7,13,bhāvaiḥ,states
7,13,ebhiḥ,all these
7,13,sarvam,whole
7,13,idam,this
7,13,jagat,universe
7,13,mohitam,deluded
7,13,na,not
7,13,abhijānāti,know
7,13,mām,me
7,13,ebhyaḥ,these
7,13,param,the supreme
7,13,avyayam,imperishable
7,14,daivī,divine
7,14,hi,certainly
7,14,eṣhā,this
7,14,guṇa,mayī
7,14,mama,my
7,14,māyā,God’s external energy
7,14,duratyayā,very difficult to overcome
7,14,mām,unto me
7,14,eva,certainly
7,14,ye,who
7,14,prapadyante,surrender
7,14,māyām etām,this Maya
7,14,taranti,cross over
7,14,te,they
7,15,na,not
7,15,mām,unto me
7,15,duṣhkṛitinaḥ,the evil doers
7,15,mūḍhāḥ,the ignorant
7,15,prapadyante,surrender
7,15,nara,adhamāḥ
7,15,māyayā,by God’s material energy
7,15,apahṛita jñānāḥ,those with deluded intellect
7,15,āsuram,demoniac
7,15,bhāvam,nature
7,15,āśhritāḥ,surrender
7,16,chatuḥ,vidhāḥ
7,16,bhajante,worship
7,16,mām,me
7,16,janāḥ,people
7,16,su,kṛitinaḥ
7,16,arjuna,Arjun
7,16,ārtaḥ,the distressed
7,16,jijñāsuḥ,the seekers of knowledge
7,16,artha,arthī
7,16,jñānī,those who are situated in knowledge
7,16,cha,and
7,16,bharata,ṛiṣhabha
7,17,teṣhām,amongst these
7,17,jñānī,those who are situated in knowledge
7,17,nitya,yuktaḥ
7,17,eka,exclusively
7,17,bhaktiḥ,devotion
7,17,viśhiṣhyate,highest
7,17,priyaḥ,very dear
7,17,hi,certainly
7,17,jñāninaḥ,to the person in knowledge
7,17,atyartham,highly
7,17,aham,I
7,17,saḥ,he
7,17,cha,and
7,17,mama,to me
7,17,priyaḥ,very dear
7,18,udārāḥ,noble
7,18,sarve,all
7,18,eva,indeed
7,18,ete,these
7,18,jñānī,those in knowledge
7,18,tu,but
7,18,ātmā eva,my very self
7,18,me,my
7,18,matam,opinion
7,18,āsthitaḥ,situated
7,18,saḥ,he
7,18,hi,certainly
7,18,yukta,ātmā
7,18,mām,in me
7,18,eva,certainly
7,18,anuttamām,the supreme
7,18,gatim,goal
7,19,bahūnām,many
7,19,janmanām,births
7,19,ante,after
7,19,jñāna,vān
7,19,mām,unto me
7,19,prapadyate,surrenders
7,19,vāsudevaḥ,"Shree Krishna, the son of Vasudev"
7,19,sarvam,all
7,19,iti,that
7,19,saḥ,that
7,19,mahā,ātmā
7,19,su,durlabhaḥ
7,20,kāmaiḥ,by material desires
7,20,taiḥ taiḥ,by various
7,20,hṛita,jñānāḥ
7,20,prapadyante,surrender
7,20,anya,to other
7,20,devatāḥ,celestial gods
7,20,tam tam,the various
7,20,niyamam,rules and regulations
7,20,āsthāya,following
7,20,prakṛityā,by nature
7,20,niyatāḥ,controlled
7,20,svayā,by their own
7,21,yaḥ yaḥ,whoever
7,21,yām yām,whichever
7,21,tanum,form
7,21,bhaktaḥ,devotee
7,21,śhraddhayā,with faith
7,21,architum,to worship
7,21,ichchhati,desires
7,21,tasya tasya,to him
7,21,achalām,steady
7,21,śhraddhām,faith
7,21,tām,in that
7,21,eva,certainly
7,21,vidadhāmi,bestow
7,21,aham,I
7,22,saḥ,he
7,22,tayā,with that
7,22,śhraddhayā,faith
7,22,yuktaḥ,endowed with
7,22,tasya,of that
7,22,ārādhanam,worship
7,22,īhate,tries to engage in
7,22,labhate,obtains
7,22,cha,and
7,22,tataḥ,from that
7,22,kāmān,desires
7,22,mayā,by me
7,22,eva,alone
7,22,vihitān,granted
7,22,hi,certainly
7,22,tān,those
7,23,anta,vat
7,23,tu,but
7,23,phalam,fruit
7,23,teṣhām,by them
7,23,tat,that
7,23,bhavati,is
7,23,alpa,medhasām
7,23,devān,to the celestial gods
7,23,deva,yajaḥ
7,23,yānti,go
7,23,mat,my
7,23,bhaktāḥ,devotees
7,23,yānti,go
7,23,mām,to me
7,23,api,whereas
7,24,avyaktam,formless
7,24,vyaktim,possessing a personality
7,24,āpannam,to have assumed
7,24,manyante,think
7,24,mām,me
7,24,abuddhayaḥ,less intelligent
7,24,param,Supreme
7,24,bhāvam,nature
7,24,ajānantaḥ,not understanding
7,24,mama,my
7,24,avyayam,imperishable
7,24,anuttamam,excellent
7,25,na,not
7,25,aham,I
7,25,prakāśhaḥ,manifest
7,25,sarvasya,to everyone
7,25,yoga,māyā
7,25,samāvṛitaḥ,veiled
7,25,mūḍhaḥ,deluded
7,25,ayam,these
7,25,na,not
7,25,abhijānāti,know
7,25,lokaḥ,persons
7,25,mām,me
7,25,ajam,unborn
7,25,avyayam,immutable
7,26,veda,know
7,26,aham,I
7,26,samatītāni,the past
7,26,vartamānāni,the present
7,26,cha,and
7,26,arjuna,Arjun
7,26,bhaviṣhyāṇi,the future
7,26,cha,also
7,26,bhūtāni,all living beings
7,26,mām,me
7,26,tu,but
7,26,veda,knows
7,26,na kaśhchana,no one
7,27,ichchhā,desire
7,27,dveṣha,aversion
7,27,samutthena,arise from
7,27,dvandva,of duality
7,27,mohena,from the illusion
7,27,bhārata,"Arjun, descendant of Bharat"
7,27,sarva,all
7,27,bhūtāni,living beings
7,27,sammoham,into delusion
7,27,sarge,since birth
7,27,yānti,enter
7,27,parantapa,"Arjun, conqueror of enemies"
7,28,yeṣhām,whose
7,28,tu,but
7,28,anta,gatam
7,28,pāpam,sins
7,28,janānām,of persons
7,28,puṇya,pious
7,28,karmaṇām,activities
7,28,te,they
7,28,dvandva,of dualities
7,28,moha,illusion
7,28,nirmuktāḥ,free from
7,28,bhajante,worship
7,28,dṛiḍha,vratāḥ
7,29,jarā,from old age
7,29,maraṇa,and death
7,29,mokṣhāya,for liberation
7,29,mām,me
7,29,āśhritya,take shelter in
7,29,yatanti,strive
7,29,ye,who
7,29,te,they
7,29,brahma,Brahman
7,29,tat,that
7,29,viduḥ,know
7,29,kṛitsnam,everything
7,29,adhyātmam,the individual self
7,29,karma,karmic action
7,29,cha,and
7,29,akhilam,entire
7,30,sa,adhibhūta
7,30,adhidaivam,governing principle of the celestial gods
7,30,mām,me
7,30,sa,adhiyajñam
7,30,cha,and
7,30,ye,who
7,30,viduḥ,know
7,30,prayāṇa,of death
7,30,kāle,at the time
7,30,api,even
7,30,cha,and
7,30,mām,me
7,30,te,they
7,30,viduḥ,know
7,30,yukta,chetasaḥ
8,1,arjunaḥ uvācha,Arjun said
8,1,kim,what
8,1,tat,that
8,1,brahma,Brahman
8,1,kim,what
8,1,adhyātmam,the individual soul
8,1,kim,what
8,1,karma,the principle of karma
8,1,puruṣha,uttama
8,1,adhibhūtam,the material manifestation
8,1,cha,and
8,1,kim,what
8,1,proktam,is called
8,1,adhidaivam,the Lord of the celestial gods
8,1,kim,what
8,1,uchyate,is called
8,1,adhiyajñaḥ,the Lord all sacrificial performances
8,1,katham,how
8,1,kaḥ,who
8,1,atra,here
8,1,dehe,in body
8,1,asmin,this
8,1,madhusūdana,"Shree Krishna, the killer of the demon named Madhu"
8,1,prayāṇa,kāle
8,1,cha,and
8,1,katham,how
8,1,jñeyaḥ,to be known
8,1,asi,are (You)
8,1,niyata,ātmabhiḥ
8,2,arjunaḥ uvācha,Arjun said
8,2,kim,what
8,2,tat,that
8,2,brahma,Brahman
8,2,kim,what
8,2,adhyātmam,the individual soul
8,2,kim,what
8,2,karma,the principle of karma
8,2,puruṣha,uttama
8,2,adhibhūtam,the material manifestation
8,2,cha,and
8,2,kim,what
8,2,proktam,is called
8,2,adhidaivam,the Lord of the celestial gods
8,2,kim,what
8,2,uchyate,is called
8,2,adhiyajñaḥ,the Lord all sacrificial performances
8,2,katham,how
8,2,kaḥ,who
8,2,atra,here
8,2,dehe,in body
8,2,asmin,this
8,2,madhusūdana,"Shree Krishna, the killer of the demon named Madhu"
8,2,prayāṇa,kāle
8,2,cha,and
8,2,katham,how
8,2,jñeyaḥ,to be known
8,2,asi,are (You)
8,2,niyata,ātmabhiḥ
8,3,śhrī,bhagavān uvācha
8,3,akṣharam,indestructible
8,3,brahma,Brahman
8,3,paramam,the Supreme
8,3,svabhāvaḥ,nature
8,3,adhyātmam,one’s own self
8,3,uchyate,is called
8,3,bhūta,bhāva
8,3,visargaḥ,creation
8,3,karma,fruitive activities
8,3,sanjñitaḥ,are called
8,4,adhibhūtam,the ever changing physical manifestation
8,4,kṣharaḥ,perishable
8,4,bhāvaḥ,nature
8,4,puruṣhaḥ,"the cosmic personality of God, encompassing the material creation"
8,4,cha,and
8,4,adhidaivatam,the Lord of the celestial gods
8,4,adhiyajñaḥ,the Lord of all sacrifices
8,4,aham,I
8,4,eva,certainly
8,4,atra,here
8,4,dehe,in the body
8,4,deha,bhṛitām
8,4,vara,O best
8,5,anta,kāle
8,5,cha,and
8,5,mām,Me
8,5,eva,alone
8,5,smaran,remembering
8,5,muktvā,relinquish
8,5,kalevaram,the body
8,5,yaḥ,who
8,5,prayāti,goes
8,5,saḥ,he
8,5,mat,bhāvam
8,5,yāti,achieves
8,5,na,no
8,5,asti,there is
8,5,atra,here
8,5,sanśhayaḥ,doubt
8,6,yam yam,whatever
8,6,vā,or
8,6,api,even
8,6,smaran,remembering
8,6,bhāvam,remembrance
8,6,tyajati,gives up
