,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59,61,63,65,67,69,71,73
868,PARTICLE,PRONOUN,PRONOUN,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,ADVERB,ADVERB,NOUN,DEMONSTRATIVE,PARTICLE,NOUN,DEMONSTRATIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,ADJECTIVE,NOUN,NOUN,ADJECTIVE,VERB,PUNCTUATION,NOUN,VERB,ADJECTIVE,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,
871,PRONOUN,NOUN,NOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,NOUN,NOUN,PARTICLE,NOUN,NOUN,NOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,DEMONSTRATIVE,NOUN,ADJECTIVE,NOUN,NOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,NOUN,ADJECTIVE,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,NOUN,NOUN,NOUN,NOUN,PARTICLE,ADJECTIVE,NOUN,VERB,NOUN,PARTICLE,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,
877,NOUN,NOUN,NOUN,VERB,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,NOUN,DEMONSTRATIVE,NOUN,ADVERB,ADVERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,PRONOUN,ADJECTIVE,NOUN,ADJECTIVE,ADJECTIVE,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,NOUN,NOUN,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,NOUN,PARTICLE,NOUN,NOUN,NOUN,NOUN,VERB,NOUN,PARTICLE,NOUN,PRONOUN,NOUN,NOUN,NOUN,PARTICIPLE,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,
884,PARTICLE,PARTICLE,PRONOUN,NOUN,NOUN,PARTICLE,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,PRONOUN,PRONOUN,NOUN,ADJECTIVE,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,ADJECTIVE,NOUN,ADVERB,PRONOUN,NOUN,VERB,PRONOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,PRONOUN,NOUN,NOUN,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,ADVERB,ADJECTIVE,NOUN,ADJECTIVE,NOUN,DEMONSTRATIVE,NOUN,PARTICLE,PRONOUN,NOUN,NOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,
889,NOUN,PRONOUN,NOUN,PARTICLE,NOUN,PARTICLE,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,ADVERB,ADVERB,ADJECTIVE,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,ADVERB,NOUN,ADJECTIVE,VERB,ADJECTIVE,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,ADVERB,NOUN,NOUN,NOUN,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,PRONOUN,NOUN,NOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,PRONOUN,NOUN,NOUN,VERB,ADJECTIVE,PARTICLE,NOUN,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,
895,ADVERB,NOUN,NOUN,NOUN,PARTICLE,ADJECTIVE,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,ADJECTIVE,ADJECTIVE,PARTICLE,ADJECTIVE,PARTICLE,PARTICLE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,ADJECTIVE,ADJECTIVE,PARTICLE,PRONOUN,VERB,PRONOUN,NOUN,PUNCTUATION,RESIDUAL,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,NOUN,ADVERB,NOUN,PARTICIPLE,ADVERB,NOUN,PARTICLE,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,NOUN,NOUN,PRONOUN,VERB,PRONOUN,NOUN,PUNCTUATION,RESIDUAL,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,PARTICLE,PRONOUN,NOUN,PARTICLE,PRONOUN,NOUN,NOUN,PRONOUN,PRONOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,
902,PRONOUN,PARTICLE,VERB,PRONOUN,PARTICLE,VERB,PARTICLE,VERB,PARTICLE,VERB,PUNCTUATION,RESIDUAL,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,
903,NOUN,NOUN,PARTICLE,PARTICLE,NOUN,ADJECTIVE,PARTICLE,PARTICLE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,ADJECTIVE,PARTICLE,PARTICLE,NOUN,NOUN,PARTICLE,RESIDUAL,NOUN,PARTICLE,NOUN,PUNCTUATION,RESIDUAL,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,
905,ADJECTIVE,ADJECTIVE,PARTICLE,NOUN,PARTICLE,NOUN,ADJECTIVE,ADJECTIVE,PARTICLE,PARTICLE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,
906,ADJECTIVE,NOUN,PARTICLE,NOUN,ADJECTIVE,PARTICLE,PARTICLE,NOUN,PUNCTUATION,RESIDUAL,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,
907,ADJECTIVE,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,PARTICLE,NOUN,NOUN,PARTICLE,NOUN,VERB,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,ADVERB,PRONOUN,ADJECTIVE,ADVERB,PARTICIPLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,ADVERB,PRONOUN,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,DEMONSTRATIVE,NOUN,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,ADVERB,PRONOUN,DEMONSTRATIVE,NOUN,PARTICLE,VERB,ADVERB,ADVERB,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,
913,DEMONSTRATIVE,PARTICLE,NOUN,DEMONSTRATIVE,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,ADVERB,ADVERB,DEMONSTRATIVE,NOUN,PARTICLE,ADJECTIVE,NOUN,NOUN,ADJECTIVE,PARTICLE,PARTICLE,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,
915,PRONOUN,ADJECTIVE,NOUN,ADVERB,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,PRONOUN,NOUN,DEMONSTRATIVE,NOUN,ADVERB,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,PRONOUN,PRONOUN,VERB,PARTICLE,DEMONSTRATIVE,NOUN,NOUN,PWH,PARTICLE,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,
918,ADVERB,PARTICLE,PRONOUN,PRONOUN,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,PARTICLE,PARTICLE,PRONOUN,ADVERB,PARTICIPLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,PRONOUN,PARTICLE,ADJECTIVE,NOUN,DEMONSTRATIVE,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,ADVERB,DEMONSTRATIVE,NOUN,NOUN,ADVERB,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,PARTICLE,ADJECTIVE,PRONOUN,NOUN,PARTICLE,PRONOUN,NOUN,PARTICLE,PARTICLE,VERB,ADJECTIVE,PARTICLE,DEMONSTRATIVE,NOUN,PRONOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,
923,PARTICLE,ADVERB,ADVERB,NOUN,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,DEMONSTRATIVE,NOUN,PARTICLE,PRONOUN,PARTICLE,ADVERB,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,PRONOUN,ADJECTIVE,NOUN,PARTICLE,NOUN,PARTICLE,PUNCTUATION,NOUN,DEMONSTRATIVE,PUNCTUATION,PARTICLE,PARTICLE,PRONOUN,ADVERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,
926,PARTICIPLE,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,NOUN,PARTICLE,NOUN,PRONOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,PRONOUN,PRONOUN,VERB,ADJECTIVE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,NOUN,NOUN,ADJECTIVE,NOUN,NOUN,NOUN,ADJECTIVE,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,
930,DEMONSTRATIVE,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,
931,PRONOUN,PARTICLE,PWH,NOUN,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,DEMONSTRATIVE,ADJECTIVE,NOUN,ADJECTIVE,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,
933,PRONOUN,NOUN,NOUN,NOUN,NOUN,PARTICLE,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,NOUN,NOUN,PRONOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,ADVERB,PRONOUN,NOUN,NOUN,VERB,PARTICLE,ADVERB,PRONOUN,NOUN,NOUN,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,
936,ADVERB,NOUN,ADJECTIVE,VERB,ADVERB,ADVERB,PRONOUN,NOUN,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,
937,NOUN,NOUN,PRONOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,ADJECTIVE,PRONOUN,ADJECTIVE,NOUN,RESIDUAL,NOUN,PRONOUN,NOUN,NOUN,PARTICLE,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,
939,ADVERB,PRONOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,ADVERB,PRONOUN,NOUN,ADJECTIVE,ADJECTIVE,NOUN,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,PRONOUN,PARTICLE,PRONOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,ADVERB,NOUN,NOUN,NOUN,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,ADJECTIVE,NOUN,NOUN,NOUN,PRONOUN,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,ADJECTIVE,NOUN,NOUN,NOUN,ADJECTIVE,NOUN,ADJECTIVE,PARTICLE,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,
945,ADJECTIVE,NOUN,PRONOUN,NOUN,ADJECTIVE,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,DEMONSTRATIVE,PARTICLE,NOUN,NOUN,PARTICLE,PRONOUN,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,ADVERB,PRONOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,ADJECTIVE,NOUN,NOUN,NOUN,NOUN,PARTICLE,PRONOUN,ADVERB,ADJECTIVE,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,
949,PRONOUN,PARTICLE,PRONOUN,PARTICIPLE,NOUN,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,NOUN,NOUN,NOUN,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,PRONOUN,NOUN,PARTICLE,ADJECTIVE,NOUN,NOUN,NOUN,PUNCTUATION,NOUN,PUNCTUATION,NOUN,PUNCTUATION,NOUN,PUNCTUATION,NOUN,PARTICLE,DEMONSTRATIVE,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,
952,NOUN,ADVERB,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,DEMONSTRATIVE,NOUN,NOUN,NOUN,PARTICLE,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,DEMONSTRATIVE,NOUN,DEMONSTRATIVE,NOUN,PARTICLE,ADJECTIVE,PARTICLE,PARTICLE,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,
955,DEMONSTRATIVE,PARTICLE,NOUN,PARTICLE,ADJECTIVE,NOUN,DEMONSTRATIVE,NOUN,ADJECTIVE,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,
956,DEMONSTRATIVE,NOUN,NOUN,NOUN,NOUN,PARTICLE,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,DEMONSTRATIVE,NOUN,PARTICLE,NOUN,ADJECTIVE,NOUN,ADJECTIVE,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,
958,ADJECTIVE,NOUN,ADJECTIVE,NOUN,PARTICLE,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,NOUN,PARTICLE,ADJECTIVE,NOUN,ADJECTIVE,PARTICLE,NOUN,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,PRONOUN,NOUN,PARTICLE,NOUN,ADJECTIVE,NOUN,ADVERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,PRONOUN,ADJECTIVE,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,PRONOUN,ADJECTIVE,PARTICLE,ADVERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,NOUN,PARTICLE,NOUN,PARTICLE,NOUN,NOUN,VERB,VERB,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,DEMONSTRATIVE,NOUN,NOUN,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,ADJECTIVE,ADJECTIVE,NOUN,PARTICLE,NOUN,NOUN,NOUN,PARTICIPLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,ADJECTIVE,NOUN,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,NOUN,DEMONSTRATIVE,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,NOUN,NOUN,ADJECTIVE,NOUN,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,NOUN,NOUN,ADJECTIVE,NOUN,VERB,ADJECTIVE,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,NOUN,DEMONSTRATIVE,PARTICLE,NOUN,NOUN,PARTICLE,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,NOUN,NOUN,ADJECTIVE,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,
973,NOUN,NOUN,NOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,NOUN,PARTICLE,NOUN,NOUN,ADJECTIVE,NOUN,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,ADVERB,DEMONSTRATIVE,NOUN,ADJECTIVE,NOUN,VERB,ADJECTIVE,PARTICLE,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,
976,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,NOUN,ADJECTIVE,PARTICLE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,NOUN,PARTICLE,VERB,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,PARTICLE,NOUN,ADJECTIVE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,NOUN,NOUN,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,NOUN,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,PARTICLE,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,ADJECTIVE,ADJECTIVE,PARTICLE,ADJECTIVE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,NOUN,NOUN,VERB,NOUN,PARTICLE,ADJECTIVE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,NOUN,VERB,PWH,PARTICLE,VERB,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,ADJECTIVE,NOUN,PUNCTUATION,PARTICLE,VERB,ADJECTIVE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,NOUN,PARTICLE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,NOUN,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,NOUN,PRONOUN,PUNCTUATION,PRONOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,VERB,PWH,VERB,PUNCTUATION,PWH,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,NOUN,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,NOUN,ADJECTIVE,NOUN,PRONOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,NOUN,ADVERB,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,PARTICLE,VERB,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,NOUN,PWH,PARTICLE,VERB,PRONOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,NOUN,ADJECTIVE,PRONOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,NOUN,ADVERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,PARTICLE,VERB,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,NOUN,DEMONSTRATIVE,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,NOUN,PRONOUN,PARTICLE,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,NOUN,PARTICLE,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,NOUN,PARTICLE,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,PUNCTUATION,PARTICLE,PARTICLE,PARTICLE,PUNCTUATION,PARTICLE,VERB,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,NOUN,ADVERB,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,NOUN,NOUN,PWH,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,NOUN,ADVERB,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,NOUN,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,NOUN,PARTICLE,PARTICIPLE,PUNCTUATION,PARTICLE,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,VERB,PRONOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,PARTICLE,PARTICLE,PUNCTUATION,VERB,PUNCTUATION,NOUN,PARTICLE,NOUN,VERB,NOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,
1018,NOUN,VERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,NOUN,PUNCTUATION,ADJECTIVE,PUNCTUATION,PRONOUN,PARTICLE,PRONOUN,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,PUNCTUATION,ADJECTIVE,PUNCTUATION,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,NOUN,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,PARTICLE,PARTICIPLE,PUNCTUATION,PARTICLE,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,NOUN,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,PARTICLE,PARTICLE,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,PRONOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,PUNCTUATION,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,NOUN,NOUN,PRONOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,DEMONSTRATIVE,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,RESIDUAL,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,
1029,PRONOUN,NOUN,NOUN,VERB,NOUN,NOUN,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,PRONOUN,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,NOUN,ADJECTIVE,NOUN,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,ADVERB,PRONOUN,NOUN,PARTICLE,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,NOUN,PARTICLE,PRONOUN,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,ADVERB,NOUN,PARTICLE,ADVERB,NOUN,NOUN,PARTICLE,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,NOUN,PARTICLE,NOUN,NOUN,NOUN,PARTICLE,NOUN,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,PRONOUN,NOUN,PRONOUN,NOUN,RESIDUAL,NOUN,NOUN,NOUN,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,
